userid,orderid,rating,tags,commentsKeyWords
111847748753,1061729,5.0,主动热情|仪表整洁|干净整洁|提前联系|耐心等候|主动搬运行李,"['聊','很','负责','期待']"
111847814351,1061736,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['非常','满意','很','负责','很','幽默','非常','很','准时','很','和蔼']"
111847819457,1061744,5.0,,
111847846157,1061750,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['非常','满意']"
111847846758,1061752,5.0,主动热情|提前联系|耐心等候,"['很','好','零','nice']"
111847848351,1061757,5.0,,
111847914453,1061761,5.0,主动热情|提前联系|耐心等候,"['感谢','非常','行','无微不至','细心','感谢','越来越','好']"
111847915455,1061770,5.0,,
111847919453,1061774,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['亲切','希望']"
111847919955,1061782,5.0,,
111848019157,1061803,5.0,主动热情|提前联系,
111848046353,1061811,5.0,主动热情|文明礼貌|驾驶平稳|提前联系|举牌迎接|主动搬运行李|耐心等候,
111848148755,1061830,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|提前联系|主动搬运行李|耐心等候,"['很','好','周到','细致','很','愉快','还','主动']"
111848219057,1061833,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['准时','准点']"
111848219453,1061840,5.0,主动热情|举牌迎接,
111848419159,1061868,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|耐心等候|路线熟悉,
111848419257,1061869,5.0,提前联系,
111848446351,1061879,5.0,主动热情|提前联系|耐心等候,"['头','下','不错','很','热心','热心']"
111848619659,1061897,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,"['非常','好']"
111848646157,1061903,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
111848746050,1061921,5.0,,
111848846852,1061938,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,
111848848757,1061945,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['很','满意']"
111848919156,1061956,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|提前联系|耐心等候|主动搬运行李,
111848919355,1061965,5.0,主动热情|提前联系|耐心等候|主动搬运行李,
111848919658,1061967,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,
111848946453,1061971,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,
111849114453,1061983,5.0,主动热情,"['很','愉快','安全']"
111849146653,1062001,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['很','好']"
111849246859,1062022,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['很','好']"
111849248754,1062024,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|提前联系|主动搬运行李,"['很','好','很','新','很','平稳','希望']"
111849346655,1062042,1.0,,"['说','鬼','说','投诉','不行']"
111849348354,1062058,5.0,文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|主动搬运行李|耐心等候,
111849419552,1062065,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,"['很','赞','迎接']"
111849419956,1062068,5.0,耐心等候|主动搬运行李,
111849746751,1062109,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['许','定','上','许','还','特别','中正','很','好','舒服','很','细心','非常']"
111849846054,1062117,5.0,提前联系|主动搬运行李,"['非常','好','还','主动','一定','还']"
111849846259,1062119,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
111849846856,1062127,5.0,主动热情|提前联系|举牌迎接|耐心等候,[]
111849946250,1062133,5.0,主动热情|提前联系|耐心等候|主动搬运行李,
111849946255,1062135,5.0,提前联系|举牌迎接,"['活动','容易','注重','需要','免费','赞']"
111849946258,1062138,5.0,驾驶平稳|提前联系|耐心等候,"['很','温柔','很','大','还','十分','顺利','非常','负责','希望']"
111849946652,1062140,5.0,文明礼貌,"['下','还','赞']"
111850046852,1062149,5.0,驾驶平稳|普通话流利|仪表整洁|景点介绍详尽|耐心等候,
111850046856,1062151,5.0,,
111850246159,1062163,5.0,主动搬运行李,
111850246750,1062164,5.0,,"['非常','棒','非常','棒']"
111850248359,1062165,5.0,主动热情,
111850519750,1062172,5.0,,
111850646256,1062184,5.0,主动热情,
111850648351,1062187,5.0,,
111850748555,1062213,5.0,主动热情|行程安排有惊喜|景点介绍详尽|耐心等候,
111851046051,1062229,5.0,主动热情|提前联系|耐心等候|主动搬运行李,
111851146050,1062243,5.0,主动热情|普通话流利|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
111851248554,1062253,5.0,,
111851348756,1062259,5.0,提前联系,
111851548355,1062276,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|耐心等候|路线熟悉,"['安全','还','万分','感谢']"
111851748754,1062302,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
111851748756,1062304,5.0,,
111851948755,1062310,5.0,主动热情|普通话流利|仪表整洁|提前联系|路线熟悉,
111853148753,1062331,5.0,,
111853446856,1062344,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|提前联系|景点介绍详尽|耐心等候|路线熟悉,"['超级','好','非常','熟悉','满意','赞']"
111853448558,1062347,5.0,,
111853546851,1062353,5.0,,
111853546852,1062360,5.0,驾驶平稳|干净整洁|提前联系|耐心等候,
111853746157,1062374,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,"['非常','还','主动','非常']"
111853746658,1062376,5.0,主动热情|提前联系|行程安排有惊喜|耐心等候,"['实在','太','感谢']"
111853846656,1062397,5.0,主动热情|提前联系|耐心等候,
111853946459,1062411,5.0,,
111854046152,1062421,5.0,主动热情|提前联系|主动搬运行李|耐心等候,"['干净','很','稳','赞']"
111854146159,1062434,5.0,,
111854346258,1062452,5.0,文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李,"['特别','好','很','热心']"
111854446453,1062462,5.0,,
111854446458,1062463,5.0,,['不错']
111854546156,1062482,3.0,,"['非常','准时','很','热情','不错']"
111854746052,1062510,5.0,,
111854846853,1062531,5.0,主动热情,
111854946459,1062539,5.0,,
111854946655,1062548,5.0,,"['很','好','很','舒服']"
111855046051,1062556,5.0,主动热情|提前联系|耐心等候,
111855048350,1062561,5.0,,
111855146653,1062585,5.0,,
111855146854,1062589,5.0,主动热情|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候,
111855146956,1062594,5.0,主动热情|提前联系|耐心等候,"['满意','很','好']"
111855148556,1062599,5.0,,
111855248359,1062607,5.0,主动热情|提前联系|耐心等候,
111855319255,1062612,5.0,,"['非常','好','还','高','喜欢','很','舒服']"
111855319257,1062616,5.0,主动热情|驾驶平稳|仪表整洁|车辆物资齐全|提前联系|耐心等候|路线熟悉,
111855319958,1062626,5.0,主动热情|主动搬运行李|耐心等候,
111855346551,1062632,5.0,,
111855348558,1062635,5.0,主动热情|提前联系|耐心等候,
111855419051,1062640,5.0,主动热情|提前联系,
111855446753,1062656,5.0,主动热情|提前联系|耐心等候,
111855448752,1062661,5.0,,"['非常热心','大','很']"
111855546156,1062669,5.0,,
111855546553,1062674,5.0,提前联系|景点介绍详尽,"['很','好','满意']"
111855646658,1062716,5.0,,
111855646756,1062727,5.0,主动热情,
111855646757,1062732,5.0,主动热情|提前联系|耐心等候|主动搬运行李,
111855648559,1062746,5.0,主动热情|提前联系|耐心等候,
111855648756,1062751,5.0,主动热情|提前联系|景点介绍详尽|耐心等候,
111855719859,1062756,3.0,,
111855746656,1062764,5.0,主动热情|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候,"['非常','细心','负责']"
111855819259,1062776,5.0,主动热情|普通话流利|车辆物资齐全|提前联系|主动搬运行李,
111855846054,1062787,5.0,,
111855846651,1062801,5.0,,"['很','好','准时','周到','热情']"
111855848752,1062806,5.0,,
111855946050,1062814,5.0,主动热情|提前联系|耐心等候|主动搬运行李,"['非常','满意','负责','准时','准点']"
111857019255,1062835,5.0,主动热情|车辆物资齐全,
111857019458,1062841,5.0,主动热情|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候,
111857046259,1062850,5.0,主动热情|车辆物资齐全|提前联系,
111857048553,1062857,5.0,主动热情|提前联系|行程安排有惊喜|景点介绍详尽,"['熟悉','非常','舒服','好']"
111857146654,1062861,5.0,主动热情|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,
111857219452,1062872,5.0,主动热情|景点介绍详尽|耐心等候,
111857246552,1062879,5.0,主动热情|提前联系|耐心等候|主动搬运行李,"['好','大']"
111857248350,1062894,5.0,主动热情|提前联系|耐心等候,
111857319852,1062900,5.0,,
111857346254,1062908,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,"['非常','满意']"
111857346354,1062920,5.0,主动热情|提前联系|耐心等候,"['很','好']"
111857346358,1062923,5.0,主动热情|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候,
111857346757,1062930,5.0,,"['非常','好','非常','好','好']"
111857346854,1062931,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|耐心等候|路线熟悉,"['非常','满意']"
111857519255,1062965,5.0,提前联系|主动搬运行李|耐心等候,['特别']
111857519658,1062969,5.0,主动热情,
111857546054,1062973,5.0,,[]
111857546158,1062974,5.0,提前联系,
111857548750,1062988,5.0,主动热情,
111857646055,1062996,5.0,主动热情|提前联系|耐心等候,
111857646750,1063002,4.0,路线熟悉,
111857648552,1063008,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,
111857648751,1063009,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
111857746055,1063019,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,"['非常','满意','赞']"
111857746458,1063020,5.0,,
111857746655,1063021,5.0,驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|路线熟悉,"['非常','满意']"
111857748758,1063024,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|提前联系|耐心等候|路线熟悉,
111857846454,1063028,5.0,主动热情|提前联系|耐心等候|主动搬运行李,
111857946157,1063040,5.0,主动热情|提前联系|举牌迎接|耐心等候,
111857946859,1063047,5.0,主动热情|普通话流利|提前联系,
111858046253,1063049,5.0,主动热情|提前联系,
111858048553,1063061,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|耐心等候|路线熟悉,
111858148552,1063071,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
111858246655,1063074,5.0,主动热情,
111858346454,1063083,5.0,,"['还','推','非常','热情','负责']"
111858446058,1063089,5.0,主动热情|提前联系|耐心等候,
111858448754,1063104,5.0,主动热情|提前联系|耐心等候,"['非常','热情','主动','希望','还']"
111858746459,1063125,5.0,主动热情|提前联系|景点介绍详尽,"['非常','好','很','热情','很','周到']"
111858748752,1063132,5.0,,"['非常','非常','好']"
111858748753,1063140,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['非常','热情','很','一定']"
111858848756,1063151,5.0,主动热情|提前联系|耐心等候,
111858946856,1063163,5.0,主动热情|提前联系|耐心等候,
111858948752,1063168,5.0,,
111859046253,1063173,5.0,提前联系|耐心等候,['谢谢']
111859046254,1063175,5.0,文明礼貌|驾驶平稳|普通话流利|干净整洁|提前联系,
111859248758,1063190,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['热情','细致','干净','整洁','谢谢']"
111859348558,1063200,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['主动','尤其','很','很','亲切','风趣','实在','不错','欢迎','一定','很','好']"
111859446451,1063206,5.0,,
111859646855,1063222,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,[]
111859648755,1063226,5.0,,"['很','准时','超级','好']"
112500065084,1063256,5.0,主动热情|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
112500065587,1063265,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
112500165880,1063284,5.0,,"['非常','主动']"
112500265706,1063293,5.0,主动热情|提前联系|耐心等候|主动搬运行李,
112500465205,1063348,5.0,主动热情|提前联系|举牌迎接|耐心等候,['非常']
112500565603,1063361,5.0,,
112500565708,1063364,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
112500565809,1063367,4.0,提前联系,
112500665287,1063373,5.0,主动热情,"['热情','彬彬有礼','赞','高','成','好']"
112500665980,1063386,5.0,主动热情|提前联系|举牌迎接|主动搬运行李|耐心等候,
112500669300,1063388,5.0,主动热情|提前联系|耐心等候,"['陈','很','满意','很','周到','很','热情']"
112500765088,1063395,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|主动搬运行李,
112500869605,1063432,5.0,主动热情|普通话流利|车辆物资齐全|提前联系|耐心等候|路线熟悉,
112500965080,1063442,5.0,,"['好','好','好','谢谢','大','完美']"
112500969601,1063456,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
112501065182,1063462,5.0,,"['好','主动','热情']"
112501065400,1063465,5.0,主动热情|提前联系,
112501065589,1063472,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
112501065701,1063487,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,"['非常','满意','太','周到','很','不错']"
112501069187,1063499,5.0,主动热情|提前联系|耐心等候,"['很','好','礼貌','很','准时']"
112501069300,1063502,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|提前联系|耐心等候|主动搬运行李,"['陈','仪表堂堂','非常','陈','很','好','还','友好','热情']"
112501083581,1063512,5.0,,
112501165103,1063519,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,
112501169684,1063541,5.0,文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|耐心等候|主动搬运行李,['好']
112501265301,1063545,5.0,提前联系|耐心等候,
112501265483,1063550,5.0,,
112501265786,1063559,5.0,,
112501265981,1063570,5.0,,
112501365303,1063586,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
112501369182,1063602,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,
112501369304,1063606,5.0,,"['纯熟','新','舒适','喜欢']"
112501383504,1063611,5.0,,
112501469182,1063646,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,"['主动','热情']"
112501565483,1063656,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
112501565602,1063660,5.0,主动热情|提前联系|主动搬运行李,"['很','热情','好','期待']"
112501569384,1063675,5.0,,"['很','热情','很','很','亲切','很','好','很','舒适']"
112501569680,1063681,4.0,文明礼貌|干净整洁|提前联系|主动搬运行李,
112501583087,1063685,5.0,主动热情|提前联系|耐心等候|主动搬运行李,
112501665087,1063699,5.0,主动热情|提前联系|主动搬运行李|耐心等候,"['很','热情','一点','抱怨','顺利','踏实']"
112501665188,1063705,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
112501765586,1063731,5.0,主动搬运行李,"['聊','硬','聊','舒适']"
112501783581,1063746,5.0,主动热情|提前联系|耐心等候,"['很','热心','远','安全']"
112501865404,1063754,5.0,,
112502265583,1063822,5.0,主动热情|车辆物资齐全|提前联系|耐心等候|主动搬运行李,"['非常','好','好']"
112502269185,1063825,5.0,主动热情|提前联系|举牌迎接|耐心等候,
112502365808,1063834,5.0,车辆物资齐全|主动搬运行李,
112502365900,1063838,1.0,,"['玩','非常','安全','上','明显','迎接','迎接','还']"
112502469180,1063860,5.0,,
112502569189,1063872,5.0,主动热情|提前联系|耐心等候|主动搬运行李,
112502665900,1063886,4.0,驾驶平稳|普通话流利|仪表整洁|耐心等候|路线熟悉,
112502765703,1063893,5.0,景点介绍详尽|耐心等候,
112502769306,1063904,5.0,主动热情|普通话流利|提前联系|耐心等候|路线熟悉,
112502965002,1063928,5.0,耐心等候,"['非常','负责','认真','热情']"
112502965084,1063932,5.0,提前联系,
112502965482,1063939,5.0,主动热情|提前联系|耐心等候,
112502965889,1063955,5.0,,
112503065582,1063970,5.0,主动热情|耐心等候,
112503169687,1064004,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
112503183005,1064007,5.0,,
112503265283,1064011,5.0,,
112503265788,1064017,5.0,主动热情|提前联系|主动搬运行李,"['很','不错']"
112503269680,1064026,5.0,驾驶平稳|普通话流利|主动搬运行李,
112503365483,1064037,5.0,主动热情|提前联系|主动搬运行李,"['很','热情','很','细心','很','开心']"
112503469384,1064062,5.0,主动热情|提前联系|耐心等候,
112503565083,1064067,5.0,主动热情|文明礼貌|干净整洁|车辆物资齐全|提前联系|主动搬运行李,
112503565186,1064072,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,"['非常','好','热情']"
112503565588,1064076,5.0,,"['齐','非常','亲切','周到','还','非常','满意']"
112503565804,1064087,5.0,,
112503565980,1064091,5.0,主动热情|提前联系|主动搬运行李|耐心等候,"['很','能干','非常','好','小','不厌其烦','非常','赞']"
112503569689,1064108,5.0,主动热情|提前联系|行程安排有惊喜|景点介绍详尽,"['很','平稳','中','很','不错','赞','谢谢','大']"
112503665800,1064125,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
112503665905,1064127,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['很','好']"
112503765608,1064147,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|提前联系|主动搬运行李,"['整洁','很','满意']"
112503765886,1064156,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,"['非常','熟悉','还','很','舒服','非常','顺利','幸运','开心']"
112503783480,1064165,5.0,主动热情|提前联系|耐心等候,"['好','还']"
112503865184,1064169,5.0,主动搬运行李,
112503865607,1064178,5.0,文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|主动搬运行李|耐心等候,
112503965286,1064188,5.0,,"['还','主动','很','顺利','感谢']"
112503965483,1064193,4.0,,['nice']
112504065001,1064206,5.0,,
112504065004,1064210,5.0,,
112504065802,1064220,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['很','好']"
112504065902,1064225,5.0,文明礼貌|驾驶平稳|干净整洁|举牌迎接|耐心等候,
112504069300,1064230,5.0,,"['很','干净','整洁','赞']"
112504165008,1064240,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|提前联系|耐心等候|路线熟悉,
112504165486,1064250,5.0,,
112504165984,1064270,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,"['感谢','热心','遗憾','真心','感谢']"
112504169183,1064278,5.0,,
112504169688,1064282,5.0,,"['非常','合理','还','很','不合理','平稳','合理','相当','好']"
112504265487,1064289,3.0,,
112504265908,1064297,5.0,主动热情|驾驶平稳|普通话流利|提前联系|耐心等候,
112504269389,1064304,5.0,主动热情|提前联系|行程安排有惊喜,"['非常','好','很','舒服','有名','好吃','更','會']"
112504365085,1064308,4.0,普通话流利|仪表整洁|提前联系,
112504369600,1064320,5.0,,"['很','还','非常','好']"
112504465209,1064326,5.0,仪表整洁|车辆物资齐全|景点介绍详尽|耐心等候|路线熟悉,
112504465284,1064331,5.0,,
112504483284,1064347,5.0,,
112504569301,1064355,5.0,,
112504669181,1064366,5.0,,
112504669305,1064372,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|提前联系|景点介绍详尽|耐心等候|路线熟悉,
112504865402,1064396,5.0,,
112504869602,1064417,5.0,主动热情|提前联系|耐心等候|主动搬运行李,
112504965487,1064422,4.0,,
112505065084,1064432,5.0,,
112505065288,1064436,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
112505169385,1064452,5.0,主动热情|驾驶平稳|普通话流利|提前联系|耐心等候,
112505569686,1064502,5.0,耐心等候,"['非常','好','超级']"
112505665581,1064517,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,"['非常','热情','好']"
112505765204,1064526,5.0,车辆物资齐全|提前联系|主动搬运行李,
112505765483,1064529,5.0,主动热情|提前联系|耐心等候,
112505865582,1064543,5.0,,"['非常','棒']"
112505965902,1064551,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,
112505969182,1064553,5.0,,
112506065181,1064560,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
112506065289,1064567,5.0,驾驶平稳|仪表整洁|耐心等候,
112506065601,1064580,1.0,车旧/脏,"['定','说','说','脏','臭','真','感谢','死']"
112506080085,1064597,5.0,主动热情|提前联系|耐心等候|主动搬运行李,"['很','豪华','很','赞']"
112506080406,1064610,5.0,主动热情|文明礼貌|驾驶平稳|提前联系|主动搬运行李,
112506080807,1064621,5.0,主动热情|提前联系|耐心等候,"['很','热心','很','热心']"
112506080989,1064629,5.0,,"['很','热情','很','平稳','很','和善','期待','下']"
112506083002,1064641,5.0,,"['非常','好','很','热情','希望','good','很','准时']"
112506083187,1064645,5.0,主动搬运行李|耐心等候,"['谢谢','辛苦']"
112506083702,1064665,5.0,文明礼貌|驾驶平稳|普通话流利|干净整洁|提前联系|主动搬运行李,"['很','主动','很','稳','很','方便']"
112506084302,1064680,5.0,文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候,
112506084408,1064683,5.0,,"['很','好','很','热心','需要']"
112506086681,1064716,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,"['热情','非常','满意']"
112506165789,1064760,5.0,主动热情|驾驶平稳|耐心等候|主动搬运行李,
112506180508,1064773,5.0,,"['熟悉','还']"
112506265802,1064817,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|提前联系|主动搬运行李|耐心等候,"['非常','热情','还','感谢','感谢','辛苦']"
112506280300,1064842,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,['非常']
112506280388,1064845,5.0,主动热情|提前联系|耐心等候,"['非常热心','超级','好']"
112506280401,1064849,5.0,主动热情|提前联系|耐心等候,['满意']
112506280609,1064860,5.0,,
112506280785,1064868,5.0,,"['很','热情','好吃','好玩']"
112506280805,1064873,5.0,,
112506280906,1064894,5.0,主动热情|提前联系|举牌迎接|主动搬运行李|耐心等候,
112506282504,1064901,5.0,主动热情|提前联系,
112506283087,1064906,5.0,驾驶平稳|干净整洁,
112506283408,1064920,5.0,主动热情|提前联系|主动搬运行李,[]
112506283502,1064922,3.0,,
112506380401,1064976,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,"['非常','很','非常']"
112506380903,1064982,5.0,,
112506383207,1064993,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,"['不错','很','厚道']"
112506383384,1064995,5.0,文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李,
112506465000,1065011,5.0,主动热情|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候,"['中','最','行','更','深刻','希望','还']"
112506465001,1065013,5.0,主动热情|提前联系,"['准时','友好']"
112506465089,1065017,5.0,,
112506465785,1065035,5.0,主动热情|提前联系|主动搬运行李|耐心等候,"['很','好','陌生','熟悉','很','好','地道','谢谢']"
112506469682,1065051,5.0,,
112506480002,1065057,5.0,耐心等候,
112506480185,1065063,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['高','非常','好','主动']"
112506480483,1065079,5.0,主动热情|提前联系|耐心等候,"['很','满意','很','好']"
112506482184,1065104,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,"['非常','负责','热心','礼貌','无助','下','热心','很','好','超','十分']"
112506482203,1065108,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['很','满意']"
112506483487,1065133,5.0,,
112506483506,1065136,5.0,主动热情|普通话流利|提前联系|举牌迎接|主动搬运行李,
112506483702,1065143,5.0,,"['非常','好','非常','友善','谢谢','非常','满意','棒']"
112506486500,1065174,5.0,主动热情|提前联系|耐心等候,"['非常','好','很','热心','好吃']"
112506488006,1065195,5.0,提前联系,
112506565185,1065208,5.0,,
112506565300,1065211,5.0,,
112506565306,1065218,5.0,主动热情|提前联系|耐心等候,"['很','热情','很','周到','还']"
112506565407,1065222,5.0,,
112506565686,1065228,5.0,主动热情|文明礼貌|驾驶平稳|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,"['超级','好','非常','非常','满意']"
112506565688,1065231,5.0,主动热情|提前联系|举牌迎接|耐心等候,
112506565904,1065235,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,"['非常','好','超级','好','超级','棒']"
112506565985,1065240,5.0,,"['特别','好','很','干净','会']"
112506580205,1065258,5.0,,"['非常','很','非常']"
112506580288,1065261,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
112506580703,1065272,5.0,,
112506580783,1065274,5.0,,
