userid,orderid,orderTime,orderType,city,country,continent
112506084500,1064688,1495532278,0,墨尔本,澳大利亚,大洋洲
112506084500,1064689,1495532420,0,悉尼,澳大利亚,大洋洲
112506084500,1064690,1495460898,0,凯恩斯,澳大利亚,大洋洲
112506084500,1064692,1495532793,0,墨尔本,澳大利亚,大洋洲
112506084989,1064703,1492961070,0,温哥华,加拿大,北美洲
112506084989,1064705,1492961523,0,温哥华,加拿大,北美洲
112506086303,1064709,1494108436,0,新加坡,新加坡,亚洲
112506086681,1064712,1500599494,0,巴塞罗那,西班牙,欧洲
112506086681,1064714,1500600842,0,马德里,西班牙,欧洲
112506086681,1064715,1495977188,0,巴塞罗那,西班牙,欧洲
112506086681,1064716,1500497378,0,马德里,西班牙,欧洲
112506086800,1064720,1499197863,0,河内,越南,亚洲
112506087508,1064739,1495723431,0,曼谷,泰国,亚洲
112506087981,1064748,1493028006,0,曼谷,泰国,亚洲
112506165789,1064759,1494859364,1,巴厘岛,印度尼西亚,亚洲
112506165909,1064762,1492443174,0,蒙特利尔,加拿大,北美洲
112506180508,1064773,1491075750,0,纽约,美国,北美洲
112506265008,1064798,1490776296,0,新加坡,新加坡,亚洲
112506265008,1064799,1490776001,0,新加坡,新加坡,亚洲
112506265008,1064800,1490776441,0,新加坡,新加坡,亚洲
112506265586,1064811,1492455745,0,吉隆坡,马来西亚,亚洲
112506265802,1064817,1490819354,0,吉隆坡,马来西亚,亚洲
112506280300,1064842,1497212871,0,基督城,新西兰,大洋洲
112506280388,1064845,1494428622,0,吉隆坡,马来西亚,亚洲
112506280401,1064849,1493200808,0,东京,日本,亚洲
112506280606,1064855,1492723393,0,悉尼,澳大利亚,大洋洲
112506280606,1064856,1492196020,0,墨尔本,澳大利亚,大洋洲
112506280609,1064858,1494851485,1,旧金山,美国,北美洲
112506280609,1064860,1491859293,1,洛杉矶,美国,北美洲
112506280785,1064868,1494450053,0,京都,日本,亚洲
112506280785,1064869,1494272653,0,大阪,日本,亚洲
112506280785,1064866,1492598368,0,清迈,泰国,亚洲
112506280785,1064865,1494272841,0,大阪,日本,亚洲
112506280805,1064890,1490817058,0,黄金海岸,澳大利亚,大洋洲
112506280805,1064889,1490822875,0,黄金海岸,澳大利亚,大洋洲
112506280805,1064888,1490823025,0,黄金海岸,澳大利亚,大洋洲
112506280805,1064887,1490817287,0,黄金海岸,澳大利亚,大洋洲
112506280805,1064886,1490815767,0,悉尼,澳大利亚,大洋洲
112506280805,1064885,1490824070,0,悉尼,澳大利亚,大洋洲
112506280805,1064884,1490824121,0,悉尼,澳大利亚,大洋洲
112506280805,1064883,1490824019,0,悉尼,澳大利亚,大洋洲
112506280805,1064882,1490815150,0,悉尼,澳大利亚,大洋洲
112506280805,1064881,1490823799,0,悉尼,澳大利亚,大洋洲
112506280805,1064891,1490822321,0,悉尼,澳大利亚,大洋洲
112506280805,1064880,1490822117,0,悉尼,澳大利亚,大洋洲
112506280805,1064879,1490822245,0,悉尼,澳大利亚,大洋洲
112506280805,1064878,1490822708,0,悉尼,澳大利亚,大洋洲
112506280805,1064877,1490823519,0,黄金海岸,澳大利亚,大洋洲
112506280805,1064876,1490823583,0,黄金海岸,澳大利亚,大洋洲
112506280805,1064875,1490822635,0,悉尼,澳大利亚,大洋洲
112506280805,1064874,1490816657,0,悉尼,澳大利亚,大洋洲
112506280805,1064873,1490823410,0,黄金海岸,澳大利亚,大洋洲
112506280805,1064871,1490816482,0,悉尼,澳大利亚,大洋洲
112506280906,1064894,1494255074,0,吉隆坡,马来西亚,亚洲
112506280906,1064895,1499427952,0,台北,中国台湾,亚洲
112506282504,1064901,1496381883,0,香港,中国香港,亚洲
112506283087,1064906,1493904978,0,济州岛,韩国,亚洲
112506283408,1064920,1493947377,0,纽约,美国,北美洲
112506283502,1064922,1492931507,0,墨尔本,澳大利亚,大洋洲
112506283502,1064923,1490894789,0,墨尔本,澳大利亚,大洋洲
112506283502,1064925,1490837879,0,墨尔本,澳大利亚,大洋洲
112506283502,1064926,1498765890,0,新加坡,新加坡,亚洲
112506283502,1064927,1492899460,0,墨尔本,澳大利亚,大洋洲
112506283502,1064928,1490844217,0,墨尔本,澳大利亚,大洋洲
112506283580,1064931,1490812602,0,新加坡,新加坡,亚洲
112506283580,1064932,1490813092,0,新加坡,新加坡,亚洲
112506283983,1064948,1490958416,0,普吉岛,泰国,亚洲
112506369387,1064964,1491206613,0,墨尔本,澳大利亚,大洋洲
112506369387,1064965,1491206260,0,墨尔本,澳大利亚,大洋洲
112506369387,1064967,1493664050,0,墨尔本,澳大利亚,大洋洲
112506380084,1064972,1491459397,0,新加坡,新加坡,亚洲
112506380401,1064976,1495837167,0,曼谷,泰国,亚洲
112506380903,1064982,1493505978,1,东京,日本,亚洲
112506380903,1064984,1493506597,1,箱根,日本,亚洲
112506383207,1064993,1497656673,0,东京,日本,亚洲
112506383384,1064995,1491521783,0,大阪,日本,亚洲
112506383683,1065002,1491301976,0,米兰,意大利,欧洲
112506383683,1065001,1491854179,0,米兰,意大利,欧洲
112506383708,1065004,1491699892,0,台北,中国台湾,亚洲
112506383708,1065005,1491653950,0,台北,中国台湾,亚洲
112506383883,1065007,1491236357,0,悉尼,澳大利亚,大洋洲
112506465000,1065011,1491516894,1,京都,日本,亚洲
112506465001,1065013,1497617414,0,墨尔本,澳大利亚,大洋洲
112506465089,1065017,1498512547,0,巴塞罗那,西班牙,欧洲
112506465089,1065015,1498163554,0,巴黎,法国,欧洲
112506465089,1065014,1498162627,0,巴黎,法国,欧洲
112506465785,1065035,1490618389,0,大阪,日本,亚洲
112506469602,1065044,1490583841,1,西雅图,美国,北美洲
112506469682,1065051,1491345389,0,吉隆坡,马来西亚,亚洲
112506469687,1065054,1499564795,0,清迈,泰国,亚洲
112506469687,1065053,1501979887,0,清迈,泰国,亚洲
112506469687,1065052,1493244582,0,吉隆坡,马来西亚,亚洲
112506480002,1065057,1495732364,0,东京,日本,亚洲
112506480185,1065062,1492509624,0,大阪,日本,亚洲
112506480185,1065063,1494245674,0,曼谷,泰国,亚洲
112506480185,1065064,1491472849,0,暹粒,柬埔寨,亚洲
112506480185,1065061,1491473437,0,暹粒,柬埔寨,亚洲
112506480481,1065076,1497135966,0,新加坡,新加坡,亚洲
112506480483,1065079,1498300933,0,悉尼,澳大利亚,大洋洲
112506480783,1065084,1490954890,0,济州岛,韩国,亚洲
112506481705,1065096,1493805611,0,巴厘岛,印度尼西亚,亚洲
112506482184,1065104,1498604567,0,沙巴--亚庇,马来西亚,亚洲
112506482203,1065108,1499373684,0,墨尔本,澳大利亚,大洋洲
112506483487,1065133,1492509619,0,曼谷,泰国,亚洲
112506483506,1065136,1494507272,0,新加坡,新加坡,亚洲
112506483702,1065143,1491386414,0,槟城,马来西亚,亚洲
112506483702,1065144,1497275370,0,兰卡威,马来西亚,亚洲
112506483805,1065150,1490868215,0,吉隆坡,马来西亚,亚洲
112506483902,1065152,1492093605,0,沙巴--亚庇,马来西亚,亚洲
112506484986,1065162,1495138505,0,曼谷,泰国,亚洲
112506484986,1065163,1495746752,0,曼谷,泰国,亚洲
112506486382,1065171,1491433909,0,胡志明市,越南,亚洲
112506486500,1065174,1497353951,0,墨尔本,澳大利亚,大洋洲
112506488006,1065195,1497185134,0,悉尼,澳大利亚,大洋洲
112506565085,1065200,1491991211,0,普吉岛,泰国,亚洲
112506565185,1065207,1492441443,0,东京,日本,亚洲
112506565185,1065208,1492701556,0,东京,日本,亚洲
112506565300,1065212,1491314029,0,东京,日本,亚洲
112506565300,1065210,1491920691,0,东京,日本,亚洲
112506565300,1065211,1491920465,0,东京,日本,亚洲
112506565306,1065218,1491314053,0,基督城,新西兰,大洋洲
112506565407,1065222,1491299495,0,巴厘岛,印度尼西亚,亚洲
112506565686,1065228,1491313756,0,香港,中国香港,亚洲
112506565686,1065229,1491315791,0,香港,中国香港,亚洲
112506565688,1065231,1491493283,0,台北,中国台湾,亚洲
112506565900,1065234,1493306004,1,大阪,日本,亚洲
112506565904,1065235,1491305068,0,新加坡,新加坡,亚洲
112506565985,1065240,1493762593,0,新加坡,新加坡,亚洲
112506565985,1065241,1493138389,0,新加坡,新加坡,亚洲
112506569188,1065244,1499095988,0,罗马,意大利,欧洲
112506569387,1065251,1496271761,1,巴厘岛,印度尼西亚,亚洲
112506569684,1065254,1491289249,0,阿姆斯特丹,荷兰,欧洲
112506580003,1065255,1494085778,0,新加坡,新加坡,亚洲
112506580205,1065258,1492889049,0,首尔,韩国,亚洲
112506580288,1065261,1494314207,0,东京,日本,亚洲
112506580503,1065267,1502570039,0,新加坡,新加坡,亚洲
112506580503,1065268,1502571680,0,新加坡,新加坡,亚洲
112506580503,1065266,1502570407,0,新加坡,新加坡,亚洲
112506580503,1065265,1491335986,0,香港,中国香港,亚洲
112506580703,1065272,1491770977,0,伦敦,英国,欧洲
112506580783,1065274,1492477415,0,台北,中国台湾,亚洲
112506580783,1065275,1491847372,0,台北,中国台湾,亚洲
112506583281,1065284,1491331819,0,悉尼,澳大利亚,大洋洲
112506583381,1065286,1491552135,1,吉隆坡,马来西亚,亚洲
112506583586,1065293,1504249703,0,东京,日本,亚洲
112506583586,1065291,1499521867,1,大阪,日本,亚洲
112506583586,1065290,1499868007,0,东京,日本,亚洲
112506583600,1065294,1491597730,0,悉尼,澳大利亚,大洋洲
112506665381,1065315,1490964330,0,拉斯维加斯,美国,北美洲
112506665809,1065318,1492768811,0,法兰克福,德国,欧洲
112506669300,1065326,1491083061,0,香港,中国香港,亚洲
112506669301,1065329,1499117062,0,东京,日本,亚洲
112506669381,1065331,1490966652,0,奥兰多,美国,北美洲
112506669381,1065332,1490967160,0,奥兰多,美国,北美洲
112506669682,1065337,1503670267,0,墨尔本,澳大利亚,大洋洲
112506669682,1065338,1491646641,0,墨尔本,澳大利亚,大洋洲
112506669682,1065339,1503564789,0,墨尔本,澳大利亚,大洋洲
112506669682,1065340,1496861003,0,墨尔本,澳大利亚,大洋洲
112506669686,1065342,1490964260,1,香港,中国香港,亚洲
112506680209,1065350,1490904455,0,吉隆坡,马来西亚,亚洲
112506680306,1065354,1490983340,0,纽约,美国,北美洲
112506680381,1065356,1491823296,0,巴厘岛,印度尼西亚,亚洲
112506680585,1065363,1491759603,0,凯恩斯,澳大利亚,大洋洲
112506680585,1065364,1492013343,0,墨尔本,澳大利亚,大洋洲
112506680606,1065366,1495252718,0,洛杉矶,美国,北美洲
112506680606,1065368,1495253064,0,洛杉矶,美国,北美洲
112506682504,1065378,1492202712,0,吉隆坡,马来西亚,亚洲
112506683684,1065396,1490895852,0,吉隆坡,马来西亚,亚洲
112506765186,1065410,1498412262,0,东京,日本,亚洲
112506765404,1065414,1491384065,0,曼谷,泰国,亚洲
112506765508,1065417,1491127214,0,台北,中国台湾,亚洲
112506765682,1065420,1491141693,0,芝加哥,美国,北美洲
112506765907,1065423,1497871332,0,伦敦,英国,欧洲
112506765908,1065424,1492190054,0,槟城,马来西亚,亚洲
112506783004,1065441,1491149956,0,巴黎,法国,欧洲
112506783304,1065450,1492998887,0,巴黎,法国,欧洲
112506783304,1065451,1491170556,0,巴黎,法国,欧洲
112506783304,1065449,1493608339,0,巴黎,法国,欧洲
112506783380,1065453,1491645610,0,洛杉矶,美国,北美洲
112506783503,1065455,1491318959,0,纽约,美国,北美洲
112506783503,1065456,1491317441,0,温哥华,加拿大,北美洲
112506783503,1065457,1491319731,0,拉斯维加斯,美国,北美洲
112506783503,1065458,1491318003,0,温哥华,加拿大,北美洲
112506783503,1065459,1491319402,0,纽约,美国,北美洲
112506865102,1065479,1495370397,0,吉隆坡,马来西亚,亚洲
112506865102,1065478,1495620437,0,吉隆坡,马来西亚,亚洲
112506865102,1065477,1495647155,0,吉隆坡,马来西亚,亚洲
112506865102,1065480,1495620695,0,吉隆坡,马来西亚,亚洲
112506865102,1065476,1495647819,0,吉隆坡,马来西亚,亚洲
112506865102,1065475,1495647010,0,吉隆坡,马来西亚,亚洲
112506865102,1065473,1494030575,0,吉隆坡,马来西亚,亚洲
112506865102,1065472,1495648612,0,吉隆坡,马来西亚,亚洲
112506865909,1065501,1492423210,0,东京,日本,亚洲
112506865981,1065503,1490955178,0,东京,日本,亚洲
112506869602,1065505,1502745384,0,新加坡,新加坡,亚洲
112506869602,1065516,1502745487,0,新加坡,新加坡,亚洲
112506869602,1065515,1503515569,0,新加坡,新加坡,亚洲
112506869602,1065513,1499100613,0,新加坡,新加坡,亚洲
112506869602,1065512,1499100517,0,新加坡,新加坡,亚洲
112506869602,1065517,1499122768,0,新加坡,新加坡,亚洲
112506869602,1065510,1499100332,0,墨尔本,澳大利亚,大洋洲
112506869602,1065509,1501768944,0,新加坡,新加坡,亚洲
112506869602,1065508,1502360454,0,新加坡,新加坡,亚洲
112506869602,1065507,1502360577,0,新加坡,新加坡,亚洲
112506869602,1065506,1499100176,0,墨尔本,澳大利亚,大洋洲
112506869602,1065511,1501768701,0,布里斯班,澳大利亚,大洋洲
112506883080,1065522,1492277073,0,东京,日本,亚洲
112506883080,1065521,1492278971,0,东京,日本,亚洲
112506883506,1065526,1490963678,0,新加坡,新加坡,亚洲
112506883703,1065529,1490885540,1,曼谷,泰国,亚洲
112506883889,1065533,1491645611,0,清迈,泰国,亚洲
112506965486,1065545,1491045420,0,东京,日本,亚洲
112506965486,1065546,1499727785,0,普吉岛,泰国,亚洲
112506969601,1065559,1490994949,1,花莲,中国台湾,亚洲
112506969601,1065557,1490994259,1,花莲,中国台湾,亚洲
112506980901,1065572,1494001389,0,曼谷,泰国,亚洲
112506980901,1065571,1490999831,0,普吉岛,泰国,亚洲
112506983083,1065574,1491036097,0,新加坡,新加坡,亚洲
112506983800,1065588,1495064598,0,吉隆坡,马来西亚,亚洲
112506983805,1065589,1503922441,0,悉尼,澳大利亚,大洋洲
112506983805,1065590,1491259336,0,阿德莱德,澳大利亚,大洋洲
112506983805,1065591,1503921921,0,悉尼,澳大利亚,大洋洲
112506983805,1065592,1504594285,0,悉尼,澳大利亚,大洋洲
112507065080,1065598,1486417764,0,伦敦,英国,欧洲
112507065080,1065600,1488605393,1,伦敦,英国,欧洲
112507065080,1065597,1488144516,1,伦敦,英国,欧洲
112507065080,1065596,1488628758,1,伦敦,英国,欧洲
112507065581,1065602,1486589681,0,曼谷,泰国,亚洲
112507065584,1065606,1495839249,0,斯德哥尔摩,瑞典,欧洲
112507165083,1065611,1487151142,0,胡志明市,越南,亚洲
112507165202,1065613,1493130692,1,芭堤雅,泰国,亚洲
112507169308,1065616,1498567367,0,法兰克福,德国,欧洲
112507169308,1065618,1491178074,0,布拉格,捷克,欧洲
112507169308,1065619,1491177439,0,布拉格,捷克,欧洲
112507265489,1065633,1486989234,0,洛杉矶,美国,北美洲
112507269184,1065639,1486457542,0,芝加哥,美国,北美洲
112507269184,1065641,1497485956,0,旧金山,美国,北美洲
112507269382,1065642,1498209143,1,墨尔本,澳大利亚,大洋洲
112507269382,1065643,1498209013,1,墨尔本,澳大利亚,大洋洲
112507269382,1065644,1498208618,1,悉尼,澳大利亚,大洋洲
112507269382,1065645,1498208475,1,悉尼,澳大利亚,大洋洲
112507269606,1065647,1486554210,0,东京,日本,亚洲
112507365289,1065660,1487146699,1,东京,日本,亚洲
112507369689,1065666,1487504644,0,冲绳--那霸,日本,亚洲
112507465886,1065673,1501415760,0,东京,日本,亚洲
112507665589,1065701,1486562044,0,东京,日本,亚洲
112507665589,1065700,1486562715,0,东京,日本,亚洲
112507665589,1065699,1499028913,0,东京,日本,亚洲
112507665589,1065702,1486562266,0,东京,日本,亚洲
112507665589,1065696,1487455520,0,东京,日本,亚洲
112507669186,1065705,1496198277,0,多伦多,加拿大,北美洲
112507669186,1065706,1495375997,0,渥太华,加拿大,北美洲
112507669186,1065708,1486541465,1,芝加哥,美国,北美洲
112507669186,1065709,1495165682,1,温哥华,加拿大,北美洲
112507669186,1065710,1496555201,0,多伦多,加拿大,北美洲
112507765205,1065716,1504984375,0,香港,中国香港,亚洲
112507869186,1065729,1487707482,0,新加坡,新加坡,亚洲
112507869186,1065728,1486920715,0,新加坡,新加坡,亚洲
112507969601,1065734,1486718483,0,华盛顿,美国,北美洲
112508065100,1065738,1489868705,0,墨尔本,澳大利亚,大洋洲
112508065302,1065742,1489880066,0,洛杉矶,美国,北美洲
112508065602,1065746,1490610699,0,普吉岛,泰国,亚洲
112508165186,1065761,1491646508,1,维也纳,奥地利,欧洲
112508165186,1065762,1491131955,1,柏林,德国,欧洲
112508165186,1065763,1491121249,1,柏林,德国,欧洲
112508165186,1065764,1491646814,1,维也纳,奥地利,欧洲
112508165386,1065775,1495053604,0,墨尔本,澳大利亚,大洋洲
112508165386,1065776,1495097853,0,墨尔本,澳大利亚,大洋洲
112508165506,1065781,1494929353,0,槟城,马来西亚,亚洲
112508165506,1065779,1494968389,0,槟城,马来西亚,亚洲
112508265186,1065793,1492446266,0,香港,中国香港,亚洲
112508265685,1065795,1491951754,0,曼谷,泰国,亚洲
112508265706,1065797,1489951987,0,巴厘岛,印度尼西亚,亚洲
112508265706,1065799,1489952416,0,巴厘岛,印度尼西亚,亚洲
112508269183,1065803,1490601696,0,罗马,意大利,欧洲
112508365002,1065806,1490363600,1,大阪,日本,亚洲
112508365305,1065813,1491495114,0,墨尔本,澳大利亚,大洋洲
112508365487,1065817,1494412261,0,新加坡,新加坡,亚洲
112508365487,1065819,1494412609,0,新加坡,新加坡,亚洲
112508365802,1065825,1490364710,0,旧金山,美国,北美洲
112508365888,1065827,1492790423,0,悉尼,澳大利亚,大洋洲
112508365888,1065829,1490367553,0,悉尼,澳大利亚,大洋洲
112508369683,1065833,1495447608,0,吉隆坡,马来西亚,亚洲
112508369683,1065834,1496143575,0,槟城,马来西亚,亚洲
112508383588,1065840,1491945334,1,纽约,美国,北美洲
112508383588,1065842,1492612374,1,纽约,美国,北美洲
112508383588,1065843,1492612374,0,斯克兰顿（宾夕法尼亚州）,美国,北美洲
112508383588,1065844,1492612374,1,纽约,美国,北美洲
112508465381,1065853,1494617547,0,新加坡,新加坡,亚洲
112508465481,1065854,1504527554,0,香港,中国香港,亚洲
112508465508,1065857,1492769077,0,吉隆坡,马来西亚,亚洲
112508465582,1065858,1492326230,0,布里斯班,澳大利亚,大洋洲
112508465582,1065860,1492640986,0,黄金海岸,澳大利亚,大洋洲
112508465883,1065865,1491230493,0,东京,日本,亚洲
112508469388,1065869,1492542541,0,巴厘岛,印度尼西亚,亚洲
112508483081,1065876,1496419301,0,吉隆坡,马来西亚,亚洲
112508483081,1065877,1496418852,0,吉隆坡,马来西亚,亚洲
112508483580,1065879,1498397827,0,多伦多,加拿大,北美洲
112508483580,1065880,1498329717,0,多伦多,加拿大,北美洲
112508483580,1065881,1500153422,0,多伦多,加拿大,北美洲
112508483580,1065882,1498040201,0,多伦多,加拿大,北美洲
112508565001,1065889,1490446814,0,吉隆坡,马来西亚,亚洲
112508565001,1065890,1494244701,0,吉隆坡,马来西亚,亚洲
112508565001,1065887,1491559212,0,吉隆坡,马来西亚,亚洲
112508565001,1065888,1499004759,0,首尔,韩国,亚洲
112508565083,1065893,1490441753,0,吉隆坡,马来西亚,亚洲
112508565083,1065895,1494493389,0,吉隆坡,马来西亚,亚洲
112508565083,1065896,1491904811,0,吉隆坡,马来西亚,亚洲
112508565086,1065897,1490438512,0,澳门,中国澳门,亚洲
112508565500,1065902,1504444035,1,巴厘岛,印度尼西亚,亚洲
112508565888,1065910,1490446510,0,吉隆坡,马来西亚,亚洲
112508569386,1065912,1494809809,0,东京,日本,亚洲
112508583086,1065917,1492467223,0,东京,日本,亚洲
112508583206,1065924,1499507185,0,悉尼,澳大利亚,大洋洲
112508583488,1065929,1500807332,1,雅典,希腊,欧洲
112508583488,1065928,1500807525,1,雅典,希腊,欧洲
112508583585,1065931,1490868017,0,台中,中国台湾,亚洲
112508583585,1065933,1497046290,0,台北,中国台湾,亚洲
112508583601,1065935,1490819283,0,吉隆坡,马来西亚,亚洲
112508583601,1065936,1490827573,0,吉隆坡,马来西亚,亚洲
112508583809,1065944,1502119565,0,曼谷,泰国,亚洲
112508583882,1065946,1494063823,0,吉隆坡,马来西亚,亚洲
112508665205,1065958,1493114355,0,曼谷,泰国,亚洲
112508665205,1065959,1498909046,0,奥克兰,新西兰,大洋洲
112508665205,1065960,1490018104,0,新加坡,新加坡,亚洲
112508665205,1065955,1490018434,0,新加坡,新加坡,亚洲
112508665205,1065956,1498909396,0,奥克兰,新西兰,大洋洲
112508665586,1065963,1490008995,0,费城,美国,北美洲
112508665586,1065964,1498229818,0,哥本哈根,丹麦,欧洲
112508665586,1065965,1490520886,0,费城,美国,北美洲
112508665586,1065966,1490008324,0,蒙特利尔,加拿大,北美洲
112508665586,1065968,1490008581,0,蒙特利尔,加拿大,北美洲
112508665601,1065970,1490567421,0,佛罗伦萨,意大利,欧洲
112508683083,1065984,1495101282,0,香港,中国香港,亚洲
112508683084,1065986,1491391008,0,沙巴--亚庇,马来西亚,亚洲
112508683084,1065987,1491391148,0,吉隆坡,马来西亚,亚洲
112508683084,1065988,1491390867,0,沙巴--亚庇,马来西亚,亚洲
112508765205,1065994,1492466445,0,东京,日本,亚洲
112508765389,1066010,1500152602,0,新加坡,新加坡,亚洲
112508765389,1066009,1500152907,0,新加坡,新加坡,亚洲
112508765389,1066006,1500190052,0,新加坡,新加坡,亚洲
112508765389,1066007,1495135041,0,墨尔本,澳大利亚,大洋洲
112508765389,1066004,1493328854,0,新加坡,新加坡,亚洲
112508765389,1066005,1495136111,0,墨尔本,澳大利亚,大洋洲
112508765389,1066003,1493381143,0,新加坡,新加坡,亚洲
112508765389,1066002,1495143844,0,墨尔本,澳大利亚,大洋洲
112508765389,1066001,1493381274,0,新加坡,新加坡,亚洲
112508765586,1066011,1503067813,0,东京,日本,亚洲
112508765586,1066012,1503067304,0,东京,日本,亚洲
112508765607,1066016,1496178372,0,布里斯班,澳大利亚,大洋洲
112508783286,1066030,1490904914,0,普吉岛,泰国,亚洲
112508783488,1066036,1494202467,0,温哥华,加拿大,北美洲
112508783488,1066037,1495173467,0,温哥华,加拿大,北美洲
112508783488,1066038,1494633131,0,多伦多,加拿大,北美洲
112508783506,1066040,1493682725,0,曼谷,泰国,亚洲
112508783506,1066042,1492529273,0,香港,中国香港,亚洲
112508865288,1066049,1490181117,0,新加坡,新加坡,亚洲
112508865288,1066050,1489704496,0,新加坡,新加坡,亚洲
112508865603,1066055,1492854381,0,华盛顿,美国,北美洲
112508865603,1066056,1491297904,0,华盛顿,美国,北美洲
112508865603,1066058,1494087948,1,华盛顿,美国,北美洲
112508965106,1066067,1496746461,0,香港,中国香港,亚洲
112508965284,1066071,1494365955,0,新加坡,新加坡,亚洲
112508965286,1066074,1499109661,0,洛杉矶,美国,北美洲
112508965407,1066077,1498821735,0,台北,中国台湾,亚洲
112508965407,1066078,1497193668,1,高雄,中国台湾,亚洲
112508965407,1066080,1498956148,1,台北,中国台湾,亚洲
112508969687,1066087,1490085597,0,普吉岛,泰国,亚洲
112508983086,1066092,1490368714,0,纽约,美国,北美洲
112509169300,1066115,1500193041,0,墨尔本,澳大利亚,大洋洲
112509169300,1066117,1500750140,0,墨尔本,澳大利亚,大洋洲
112509169308,1066118,1483362426,0,纽约,美国,北美洲
112509169387,1066124,1487175451,0,墨尔本,澳大利亚,大洋洲
112509265486,1066140,1486148097,1,北海道--札幌,日本,亚洲
112509265580,1066143,1485475584,1,迪拜,阿联酋,亚洲
112509265803,1066145,1485186417,0,曼谷,泰国,亚洲
112509265803,1066146,1485284884,0,曼谷,泰国,亚洲
112509269181,1066153,1483110173,0,伦敦,英国,欧洲
112509269181,1066155,1493429937,0,伦敦,英国,欧洲
112509269181,1066151,1492638775,0,伦敦,英国,欧洲
112509269181,1066150,1491872091,0,伦敦,英国,欧洲
112509269181,1066152,1497891266,0,伦敦,英国,欧洲
112509269303,1066158,1497265047,0,布鲁塞尔,比利时,欧洲
112509269303,1066160,1497265371,1,布鲁塞尔,比利时,欧洲
112509269303,1066161,1497266177,0,布鲁塞尔,比利时,欧洲
112509269381,1066163,1492052672,0,布拉格,捷克,欧洲
112509269381,1066164,1484472832,0,大阪,日本,亚洲
112509365209,1066169,1496404536,0,纽约,美国,北美洲
112509365209,1066171,1483465153,0,纽约,美国,北美洲
112509365209,1066168,1490206327,0,大阪,日本,亚洲
112509365209,1066166,1490825739,0,大阪,日本,亚洲
112509365209,1066167,1484513476,0,纽约,美国,北美洲
112509465205,1066192,1486500590,0,台北,中国台湾,亚洲
112509469386,1066206,1483030194,0,新加坡,新加坡,亚洲
112509469386,1066207,1488366123,0,吉隆坡,马来西亚,亚洲
112509565280,1066212,1485353802,1,巴塞罗那,西班牙,欧洲
112509665484,1066222,1495046783,0,曼谷,泰国,亚洲
112509665889,1066226,1483140091,0,新加坡,新加坡,亚洲
112509669309,1066228,1483104035,0,大阪,日本,亚洲
112509669607,1066231,1486302241,0,旧金山,美国,北美洲
112509669607,1066233,1483089193,1,京都,日本,亚洲
112509765480,1066243,1492223010,0,伦敦,英国,欧洲
112509765480,1066244,1492221704,0,伦敦,英国,欧洲
112509765480,1066241,1492222764,0,伦敦,英国,欧洲
112509765480,1066242,1498404341,0,伦敦,英国,欧洲
112509765981,1066248,1495130016,0,巴塞罗那,西班牙,欧洲
112509769307,1066251,1502039147,0,普吉岛,泰国,亚洲
112509769307,1066252,1502039080,0,普吉岛,泰国,亚洲
112509769384,1066254,1484305658,0,曼谷,泰国,亚洲
112509769384,1066255,1484836075,0,曼谷,泰国,亚洲
112509865704,1066261,1483010226,0,伦敦,英国,欧洲
112509869307,1066269,1498240469,0,巴黎,法国,欧洲
112509869603,1066276,1490889411,1,维也纳,奥地利,欧洲
112509869603,1066273,1490884642,1,佛罗伦萨,意大利,欧洲
112509869603,1066271,1490892118,1,佛罗伦萨,意大利,欧洲
112509869603,1066272,1490865275,1,维也纳,奥地利,欧洲
112509969384,1066289,1495202549,0,新加坡,新加坡,亚洲
112509969685,1066292,1483185663,0,普吉岛,泰国,亚洲
112509969685,1066293,1483380320,0,普吉岛,泰国,亚洲
112509969687,1066297,1483792564,0,香港,中国香港,亚洲
112509969687,1066296,1483792644,0,香港,中国香港,亚洲
112509969688,1066299,1483620594,0,爱丁堡,英国,欧洲
112520065409,1066305,1496350326,0,华盛顿,美国,北美洲
112520065889,1066313,1496443127,0,新加坡,新加坡,亚洲
112520065889,1066315,1496443928,0,吉隆坡,马来西亚,亚洲
112520065889,1066316,1495906608,0,新加坡,新加坡,亚洲
112520065903,1066317,1496009598,0,台北,中国台湾,亚洲
112520065903,1066318,1495883658,0,台北,中国台湾,亚洲
112520069386,1066326,1495970191,0,纽约,美国,北美洲
112520080087,1066331,1497084668,0,墨尔本,澳大利亚,大洋洲
112520080587,1066340,1495930045,0,新加坡,新加坡,亚洲
112520080588,1066342,1496851528,0,吉隆坡,马来西亚,亚洲
112520080588,1066344,1496851754,0,吉隆坡,马来西亚,亚洲
112520083481,1066350,1496138895,1,纽约,美国,北美洲
112520165106,1066364,1496239889,0,多伦多,加拿大,北美洲
112520165986,1066382,1496237070,0,新加坡,新加坡,亚洲
112520169386,1066387,1496220637,0,旧金山,美国,北美洲
112520180503,1066393,1496275618,0,香港,中国香港,亚洲
112520183380,1066398,1496334157,0,香港,中国香港,亚洲
112520183483,1066401,1496345818,1,伦敦,英国,欧洲
112520183608,1066405,1496347432,0,台北,中国台湾,亚洲
112520265006,1066409,1495968253,1,清迈,泰国,亚洲
112520265205,1066417,1495969598,0,东京,日本,亚洲
112520265504,1066420,1498789299,0,奥克兰,新西兰,大洋洲
112520265986,1066427,1498202302,1,墨尔本,澳大利亚,大洋洲
112520269309,1066432,1504932754,0,槟城,马来西亚,亚洲
